Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18,Column19,Column20,Column21,Column22,Column23,Column24,Column25,Column26,Column27,Column28,Column29,Column30,Column31,Column32,Column33,Column34,Column35,Column36,Column37,Column38,Column39,Column40,Column41,Column42,Column43,Column44,Column45,Column46,Column47,Column48,Column49,Column50,Column51,Column52,Column53,Column54,Column55,Column56,Column57,Column58,Column59,Column60,Column61,Column62,Column63,Column64,Column65,Column66,Column67,Column68,Column69,Column70,Column71,Column72,Column73,Column74,Column75,Column76,Column77,Column78,Column79,Column80,Column81,Column82,Column83,Column84,Column85,Column86,Column87,Column88,Column89
198407,25.436,8.858,25.885,0,0,0.434,8.16,7.829,0,17.451,0.434,620.683,264.899,647.817,0,0,8.319,175.246,182.455,0,393.925,8.319,31.697,30.305,31.463,29.335,28.89,37.612,32.588,31.731,25.498,31.905,37.612,36.651,34.779,36.525,-999,-999,41.051,37.294,38.111,-999,37.358,41.051,0,16.679,15.144,15.487,14.482,60.272,1169.458,1947.198,2224.683,1577.16,6745.799,235,82.5,5385.226,7.294,2.775,5.894,3.256,114,28494.031,2519.63,3402.597,69.771,3.207,13.319,0.058,-0.858,-0.482,0.604,0.033,0.406,-999,-0.625,-0.04,-999,-6.441,-1.749,5.282,4.238,9.944,12.271,31,0,0
198408,36.142,14.569,33.519,0.246,1.96,0.996,10.654,7.308,0,19.449,2.956,769.339,353.276,746.677,2.596,32.683,14.383,230.314,142.22,0,405.915,47.065,28.583,26.673,27.78,-999,33.254,32.796,29.789,27.838,30.263,28.626,33.129,35.177,33.073,34.793,37.682,36.427,35.983,36.77,36.326,-999,36.236,36.306,129.132,16.905,16.274,13.989,13.988,59.545,2203.277,2403.204,2848.644,1963.024,9160.954,292.5,72.5,5335.355,10.084,2.595,10.759,2.695,162.5,28412.902,2575.953,3507.34,60.396,0.55,-6.92,0.442,-0.279,-0.736,0.08,0.528,0.545,-999,-0.308,0.537,0.252,-5.461,-1.173,3.264,3.596,9.654,10.136,31,0,0
198409,5.173,3.689,4.195,0,0.978,0,0,0.361,0,0.65,0.978,64.857,47.432,53.267,0,11.59,0,0,4.089,0,7.524,11.59,23.377,23.118,22.709,20.309,25.94,24.257,27.991,20.661,22.015,20.874,25.94,25.954,26.116,25.503,-999,27.502,-999,-999,22.212,-999,22.526,27.502,126.467,18.646,19.328,17.715,15.927,69.796,2964.643,3361.049,3929.502,2527.265,12450.561,280,72.5,5288.467,10.527,3.156,10.355,4.202,136,27841.434,2508.346,3318.197,98.949,-4.185,3.929,0.282,0.187,-0.629,-0.192,0.602,0.057,-999,-0.312,0.183,-0.357,-5.039,-0.694,-1.18,4.139,7.942,7.575,30,0,0
198410,5.962,1.092,3.028,0,2.592,0.342,1.936,0,0,1.936,2.934,86.863,14.345,40.473,0,42.629,3.761,26.127,0,0,26.127,46.39,23.438,19.708,21.17,20.685,24.481,28.604,22.267,27.816,21.137,22.267,26.083,26.393,22.491,24.17,-999,25.949,30.177,25.29,-999,-999,25.29,28.958,147.106,18.907,19.986,19.283,16.228,72.326,4769.676,4367.857,4733.974,3518.62,16886.504,277.5,85,5180.677,15.32,3.351,14.705,3.127,134,27093.902,2461.262,3193.522,110.919,-0.122,-6.602,0.095,-0.09,0.415,-0.545,0.08,-0.109,-999,-0.593,-0.07,-999,-5.141,-1.169,8.775,1.444,10.068,10.03,31,0,0
198411,1.94,0,0,0,1.87,0,0,0,0,0,1.94,27.682,0,0,0,26.917,0,0,0,0,0,27.682,22.326,14.065,14.948,15.262,21.448,22.685,17.433,13.274,17.541,15.665,22.326,24.534,-999,-999,-999,24.226,-999,-999,-999,-999,-999,24.534,133.979,19.493,20.259,19.876,17.32,74.814,6131.936,6225.738,5103.333,3063.74,19949.584,92.5,70,5056,14.389,5.781,17.043,4.591,146.5,26383.832,2292.476,2940.237,109.384,-9.416,2.5,-0.035,0.098,0.146,0.097,-0.294,0.286,-999,-0.186,0.408,-999,-3.831,-0.846,12.604,-0.147,8.852,9.638,30,0,0
198412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.905,12.88,16.828,15.476,17.25,-999,22.437,-999,15.607,22.437,17.615,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,20.259,18.295,19.61,15.468,71.55,6369.734,5167.54,7010.207,2287.896,20259.027,277.5,70,4913.936,10.433,5.955,11.768,6.698,141,25898.258,2105.652,2537.78,93.01,15.791,-18.818,0.109,-0.686,-0.379,0.014,-999,0.05,0.248,0.312,0.744,-999,-3.813,-1.045,17.497,-0.697,10.087,13.459,21,10,0
198501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.151,12.729,14.467,10.535,15.038,14.168,15.449,17.783,13.092,16.07,15.127,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,18.97,17.565,18.95,18.96,72.545,5248.371,4580.99,5084.736,3325.676,17817.391,300,52.5,5059.774,10.812,4.053,10.627,2.237,146.5,25644.518,2040.042,2533.723,60.542,-30.74,-11.67,-0.88,0.484,-0.394,-0.483,0.796,-0.565,0.154,-0.43,0.292,-999,-2.591,-1.089,15.286,-0.855,8.584,11.798,20,11,0
198502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.768,12.916,14.832,14.518,15.163,-999,18.128,14.788,12.735,17.19,15.2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,20.259,18.648,20.15,18.495,75.418,5260.181,4899.295,6225.847,3864.299,19706.133,252.5,77.5,4963.714,6.094,2.504,5.308,1.953,146,26151.5,1988.609,2451.534,50.976,7.166,0.569,-0.266,-0.427,-0.18,-0.392,-0.735,-0.19,0.159,-0.471,0.242,-999,-1.515,-0.96,21.177,3.656,13.023,13.41,14,14,0
198503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.928,13.491,15.387,15.277,16.537,14.947,18.286,-999,13.904,18.286,17.173,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,19.931,19.657,20.043,18.434,75.983,5725.858,5902.787,5710.327,2875.812,19715.297,277.5,72.5,4970.193,11.026,4.498,12.448,6.005,138.5,26312.062,2218.865,2763.229,121.841,15.491,-4.496,0.173,-0.459,0.116,0.364,-0.35,0.137,-999,0.462,0.428,-999,0.35,0.869,20.084,-1.014,10.247,11.098,26,5,0
198504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.7,13.633,13.54,15.261,15.164,11.631,14.003,11.877,13.04,13.392,13.521,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,17.476,17.77,17.76,14.953,66.239,3307.806,3830.905,3849.5,2810.639,13471.938,267.5,75,5088.267,14.547,1.73,14.413,1.558,125.5,27166.668,2315.774,3021.255,102.254,9.723,6.431,0.145,-0.479,-0.147,-0.133,-0.368,0.151,-999,0.1,-0.24,-999,3.84,3.554,12.578,3.271,9.533,9.825,30,0,0
198505,0.659,0.224,0.659,0,0,0,0.434,0,0,0.434,0,7.223,2.319,7.223,0,0,0,4.905,0,0,4.905,0,17.606,15,17.606,17.48,19.8,15.973,20.213,12.576,17.376,20.213,19.133,19.135,15.583,19.135,-999,-999,-999,21.799,-999,-999,21.799,-999,0,16.724,18.845,17.116,13.456,64.419,3100.172,3338.043,2734.853,1545.287,10445.62,62.5,75,5307.323,11.682,3.385,13.891,2.567,157,27306.418,2412.34,3199.812,95.971,-1.097,3.119,-0.049,0.003,-0.266,0.352,0.085,-0.08,-999,-0.056,0.364,-999,5.7,5.302,7.147,3.731,10.193,11.685,29,2,0
198506,32.839,13.966,27.39,0,4.72,1.454,7.762,4.716,0,13.863,6.451,641.034,329.982,558.897,0,86.658,21.715,121.4,89.294,0,240.757,114.652,23.899,22.967,22.955,22.733,24.096,26.989,26.28,17.62,21.297,22.871,26.059,28.804,29.862,28.788,-999,26.685,29.07,30.473,23.662,-999,27.833,29.148,139.94,17.919,19.612,17.998,17.043,70.754,1869.022,2889.841,2463.742,2171.602,9161.754,352.5,85,5391.5,7.362,2.094,6.769,2.806,160.5,27851.268,2446.134,3284.999,62.77,-0.9,-6.16,-0.181,0.379,0.016,0.208,-0.22,0.428,-999,-0.352,0.048,-999,5.394,4.997,4.138,2.965,9.028,9.751,30,0,0
198507,41.08,14.396,36.274,0,1.7,3.686,12.157,8.483,0,22.302,5.582,1105.657,405.49,1036.917,0,21.929,78.009,324.347,268.001,0,645.514,102.64,29.974,28.376,29.693,33.809,27.628,31.784,30.623,31.637,24.005,30.692,30.697,36.012,34.472,36.747,-999,30.402,36.039,38.436,39.831,-999,38.66,33.98,128.55,17.663,17.3,16.045,15.964,65.2,1640.159,1569.611,2671.89,1776.821,7438.241,252.5,75,5444.581,8.223,1.919,7.729,1.317,157,28324.195,2551.816,3461.328,73.455,0.374,17.985,-0.066,-0.265,-0.304,0.292,0.581,0.604,-999,-0.602,0.096,-999,4.78,4.431,-2.903,3.538,8.528,9.813,31,0,0
198508,42.877,16.159,37.185,0,4.703,1.75,11.724,8.061,0,21.641,6.453,1214.045,467.994,1117.105,0,93.123,38.991,339.885,266.392,0,672.596,132.113,29.555,27.444,28.492,32.135,35.098,30.019,30.051,28.442,30.386,29.319,32.441,36.659,35.515,36.854,-999,39.228,34.665,37.583,38.526,-999,38.011,36.239,131.028,16.331,15.286,16.684,13.701,60.384,2005.291,2301.502,2566.293,2228.865,8859.532,242.5,82.5,5361.226,10.472,3.051,9.938,2.015,113.5,28520.613,2580.258,3503.333,71.089,5.905,10.786,-0.203,0.039,-0.076,0.196,0.289,0.193,-999,-0.118,0.09,0.011,5.828,6.003,-2.643,4.888,9.851,10.32,31,0,0
198509,21.902,8.627,15.549,0,7.052,0,3.864,2.493,0.139,7.136,7.052,397.982,136.432,234.339,0,172.391,0,57.977,31.601,1.574,101.523,172.391,26.053,25.284,25.622,23.217,27.8,28.734,29.279,22.232,25.901,25.896,27.319,29.843,29.16,29.302,-999,32.337,-999,32.825,25.3,27.867,29.383,31.263,119.46,17.149,16.578,17.722,15.409,64.934,2352.223,3644.42,3299.811,2909.014,11875.976,205,80,5182,10.911,2.296,8.303,2.219,169,27664.932,2540.646,3382.941,97.229,5.159,22.319,-0.121,-0.105,-0.181,-0.328,0.103,0.189,-999,-0.343,-0.305,-0.561,5.683,6.723,-2.103,3.948,9.823,9.461,30,0,0
198510,4.964,1.925,1.994,0,2.97,0,0.069,0,0.072,0.069,2.97,77.772,32.261,32.947,0,44.825,0,0.687,0,0.722,0.687,44.825,23.872,23.039,23.485,19.62,24.133,18.544,27.5,17.517,22.5,27.5,24.148,26.728,26.409,26.518,-999,26.855,-999,27.5,-999,22.566,27.5,26.868,124.313,19.602,19,19.164,14.419,70.106,5158.491,5145.775,5150.548,3315.498,18224.527,315,85,5106.064,14.662,3.297,15.153,1.727,137.5,27239.162,2456.608,3202.075,109.876,11.231,3.36,0.522,-0.402,-0.159,0.231,-0.365,0.54,-999,0.371,0.097,-999,4.693,6.569,-2.633,2.244,6.926,7.031,15,16,0
198511,0.291,0,0,0,0.291,0,0,0,0,0,0.291,3.095,0,0,0,3.095,0,0,0,0,0,3.095,20,13.922,15.82,15.842,20,15.904,20.859,12.741,15.873,17.445,20,20.925,-999,-999,-999,20.932,-999,-999,-999,-999,-999,20.925,148.335,19.236,18.564,19.876,17.804,73.448,5033.726,3951.38,4955.626,3239.483,16691.979,287.5,82.5,5113.767,11.921,1.904,11.638,3.022,135.5,26446.166,2260.96,2872.901,113.603,-7.827,12.102,-0.421,-0.398,-0.002,-0.451,0.354,-0.318,-999,-0.278,0.038,-999,2.81,5.351,9.492,-0.599,6.16,9.577,23,7,0
198512,4.797,0,2.456,0,2.34,0,1.739,0.429,0,2.456,2.34,73.775,0,40.305,0,33.47,0,29.196,6.163,0,40.305,33.47,20.594,12.806,21.464,14.253,-999,14.8,20.844,23.037,14.706,21.464,19.723,23.087,-999,24.327,-999,20.348,-999,23.726,25.793,-999,24.327,21.95,149,19.236,17.787,19.284,17.346,71.713,4993.571,4877.053,5587.981,3835.255,18820.09,280,57.5,5061.581,13.437,2.751,9.773,2.047,136,25818.549,2214.854,2761.049,109.84,-12.488,11.701,-0.467,0.399,0.247,-0.643,-999,-0.586,0.133,-1.088,-0.012,-999,1.489,4.701,13.382,-0.623,7.421,10.51,29,2,0
198601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.933,13.404,14.065,12.792,15.943,16.793,13.881,25.101,15.159,14.801,16.647,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,18.25,19.627,17.618,18.026,71.7,5054.061,5638.376,5525.404,3772.628,19520.395,275,72.5,4971.064,10.777,2.719,9.677,3.262,138.5,25565.225,2118.241,2611.644,97.952,-5.125,1.805,0.069,0.259,-0.199,-0.009,0.195,-0.334,-0.211,-0.107,-0.085,-999,-1.114,2.925,15.633,2.014,10.772,13.174,29,2,0
198602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.005,11.754,12.402,11.19,13.21,12.867,13.825,-999,12.02,13.825,13.605,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,19.876,20.04,20.15,20.259,78.191,5915.933,5460.125,5674.573,3553.062,20081.48,82.5,77.5,4972.25,8.825,5,11.27,2.664,143,25831.145,2069.966,2571.963,63.165,-39.52,-19.148,-0.457,0.166,-0.075,-0.594,0.212,-0.08,-0.16,0.209,0.368,-999,-0.937,2.465,7.836,0.796,8.502,10.985,14,14,0
198603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.122,13.762,13.713,13.19,14.446,14.937,14.322,11.891,13.455,13.6,14.871,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,19.821,19.829,18.853,15.391,71.866,5501.782,5424.783,6670.046,3438.266,20493.174,280,75,4862.161,12.703,5.421,13.465,5.686,148,26319.195,2144.838,2685.38,91.985,6.7,-8.164,0.82,-0.195,0.402,-0.623,-0.204,0.025,-999,0.918,0.285,-999,1.07,4.562,9.579,4.974,11.167,10.049,27,4,0
198604,2.739,0,0,0,2.739,0,0,0,1.116,0,2.739,40.164,0,0,0,40.164,0,0,0,15.491,0,40.164,17.483,14.577,14.702,14.216,17.483,12.69,17.181,11.753,16.558,14.753,17.483,20.103,-999,-999,-999,20.103,-999,-999,-999,19.435,-999,20.103,109.805,16.658,17.842,14.668,14.423,62.002,3950.86,3503.921,2623.481,2198.12,11976.187,90,80,5046.2,11.736,3.524,12.86,4.504,131.5,26756.867,2293.453,2964.782,121.888,6.51,-2.365,-0.038,-0.228,-0.028,0.145,-0.333,-0.421,-999,0.425,-0.121,-999,1.745,5.405,19.839,0.971,8.523,9.305,30,0,0
198605,6.894,4.615,5.952,0.579,0,0,0,1.336,0,1.336,0,125.308,91.98,108.548,9.296,0,0,0,16.568,0,16.568,0,18.07,18.064,17.721,20.64,16.981,16.759,14.313,16.886,10.528,16.886,17.437,21.433,21.574,20.913,23.639,-999,-999,-999,19.306,-999,19.306,-999,0,16.468,19.498,14.493,13.637,62.226,3060.657,3176.615,2416.9,2120.063,10462.377,135,75,5294.581,12.858,3.263,13.797,1.663,137.5,27373.613,2396.467,3198.223,100.408,3.349,-28.284,0.214,0.031,0.306,0.158,-0.117,0.077,-999,-0.159,-0.019,-999,1.632,5.371,6.335,0.469,7.69,8.455,31,0,0
198606,29.494,8.699,23.317,0,1.923,4.637,7.907,5.703,0,14.987,6.903,531.998,177.68,393.137,0,46.645,99.406,111.986,87.561,0,222.823,156.912,24.672,21.367,23.429,24.564,21.5,27.336,25.504,24.709,17.408,24.938,27.877,28.85,25.53,27.76,-999,-999,31.123,30.791,28.041,-999,29.421,31.694,164.028,16.109,19.512,16.816,11.505,62.173,2198.837,3044.852,3427.902,1513.4,9937.382,127.5,82.5,5297.067,6.871,3.694,8.153,3.023,157.5,27777.867,2472.336,3297.323,79.05,0.302,-9.222,0.71,0.146,0.072,-0.069,-0.088,0.114,-999,0.432,0.698,-999,-0.177,4.313,0.295,3.317,9.63,9.947,27,3,0
198607,56.769,18.937,44.512,0,7.612,5.069,14.208,9.784,0.139,26.457,12.945,1633.709,550.429,1407.653,0,162.405,90.913,481.699,323.667,1.581,884.977,259.332,30.255,28.512,30.465,33.041,26.898,32.326,31.173,33.718,26.175,32.352,29.967,36.388,37.047,38.3,-999,31.397,35.521,38.79,40.381,27.954,39.507,33.731,119.348,12.857,17.413,16.437,14.904,59.897,1161.475,1869.624,2530.35,1954.087,7299.387,242.5,85,5370.839,8.116,4.947,6.807,5.498,161.5,28397.418,2582.067,3513.091,88.566,2.565,-7.035,0.247,-0.001,-0.029,0.006,-0.077,0.05,-999,0.075,-0.436,-999,-0.576,3.248,-0.739,2.263,7.528,9.675,31,0,0
